submission_id,trial_number,block,stimulus,RT,handedness,gender,total_time_spent
8527,9,reaction,square,308,right,male,5.00743333333333
8527,10,reaction,square,261,right,male,5.00743333333333
8527,11,reaction,circle,313,right,male,5.00743333333333
8527,12,reaction,square,274,right,male,5.00743333333333
8527,13,reaction,square,220,right,male,5.00743333333333
8527,14,reaction,square,265,right,male,5.00743333333333
8527,15,reaction,square,275,right,male,5.00743333333333
8527,16,reaction,circle,239,right,male,5.00743333333333
8527,17,reaction,circle,344,right,male,5.00743333333333
8527,18,reaction,square,283,right,male,5.00743333333333
8527,19,reaction,circle,286,right,male,5.00743333333333
8527,20,reaction,circle,311,right,male,5.00743333333333
8527,1,goNoGo,square,350,right,male,5.00743333333333
8527,4,goNoGo,circle,309,right,male,5.00743333333333
8527,5,goNoGo,square,567,right,male,5.00743333333333
8527,8,goNoGo,square,492,right,male,5.00743333333333
8527,10,goNoGo,square,388,right,male,5.00743333333333
8527,12,goNoGo,square,323,right,male,5.00743333333333
8527,14,goNoGo,square,348,right,male,5.00743333333333
8527,15,goNoGo,square,450,right,male,5.00743333333333
8527,18,goNoGo,square,430,right,male,5.00743333333333
8527,19,goNoGo,square,426,right,male,5.00743333333333
8527,20,goNoGo,square,339,right,male,5.00743333333333
8527,1,discrimination,NA,432,right,male,5.00743333333333
8527,2,discrimination,NA,464,right,male,5.00743333333333
8527,3,discrimination,NA,332,right,male,5.00743333333333
8527,4,discrimination,NA,491,right,male,5.00743333333333
8527,5,discrimination,NA,405,right,male,5.00743333333333
8527,6,discrimination,NA,406,right,male,5.00743333333333
8527,7,discrimination,NA,431,right,male,5.00743333333333
8527,8,discrimination,NA,472,right,male,5.00743333333333
8527,9,discrimination,NA,428,right,male,5.00743333333333
8527,10,discrimination,NA,404,right,male,5.00743333333333
8527,11,discrimination,NA,384,right,male,5.00743333333333
8527,12,discrimination,NA,365,right,male,5.00743333333333
8527,13,discrimination,NA,482,right,male,5.00743333333333
8527,14,discrimination,NA,576,right,male,5.00743333333333
8527,15,discrimination,NA,465,right,male,5.00743333333333
8527,16,discrimination,NA,400,right,male,5.00743333333333
8527,17,discrimination,NA,445,right,male,5.00743333333333
8527,18,discrimination,NA,562,right,male,5.00743333333333
8527,19,discrimination,NA,495,right,male,5.00743333333333
8527,20,discrimination,NA,519,right,male,5.00743333333333
8526,1,reaction,circle,522,Right,male,4.82015
8526,2,reaction,circle,294,Right,male,4.82015
8526,3,reaction,circle,285,Right,male,4.82015
8526,4,reaction,circle,259,Right,male,4.82015
8526,5,reaction,square,271,Right,male,4.82015
8526,6,reaction,square,289,Right,male,4.82015
8526,7,reaction,circle,276,Right,male,4.82015
8526,8,reaction,square,284,Right,male,4.82015
8526,9,reaction,square,255,Right,male,4.82015
8526,10,reaction,circle,477,Right,male,4.82015
8526,11,reaction,square,293,Right,male,4.82015
8526,12,reaction,circle,318,Right,male,4.82015
8526,13,reaction,square,414,Right,male,4.82015
8526,14,reaction,circle,293,Right,male,4.82015
8526,15,reaction,square,358,Right,male,4.82015
8526,16,reaction,circle,278,Right,male,4.82015
8526,17,reaction,square,304,Right,male,4.82015
8526,18,reaction,circle,311,Right,male,4.82015
8526,19,reaction,square,303,Right,male,4.82015
8526,20,reaction,square,299,Right,male,4.82015
8526,4,goNoGo,circle,481,Right,male,4.82015
8526,5,goNoGo,circle,459,Right,male,4.82015
8526,6,goNoGo,circle,435,Right,male,4.82015
8526,7,goNoGo,circle,479,Right,male,4.82015
8526,9,goNoGo,circle,368,Right,male,4.82015
8526,10,goNoGo,circle,374,Right,male,4.82015
8526,11,goNoGo,circle,536,Right,male,4.82015
8526,15,goNoGo,circle,495,Right,male,4.82015
8526,16,goNoGo,circle,643,Right,male,4.82015
8526,17,goNoGo,circle,464,Right,male,4.82015
8526,1,discrimination,NA,1379,Right,male,4.82015
8526,2,discrimination,NA,491,Right,male,4.82015
8526,3,discrimination,NA,480,Right,male,4.82015
8526,4,discrimination,NA,353,Right,male,4.82015
8526,5,discrimination,NA,794,Right,male,4.82015
8526,6,discrimination,NA,776,Right,male,4.82015
8526,7,discrimination,NA,739,Right,male,4.82015
8526,8,discrimination,NA,686,Right,male,4.82015
8526,9,discrimination,NA,750,Right,male,4.82015
8526,10,discrimination,NA,609,Right,male,4.82015
8526,11,discrimination,NA,603,Right,male,4.82015
8526,12,discrimination,NA,610,Right,male,4.82015
8526,13,discrimination,NA,659,Right,male,4.82015
8526,14,discrimination,NA,1053,Right,male,4.82015
8526,15,discrimination,NA,929,Right,male,4.82015
8526,16,discrimination,NA,890,Right,male,4.82015
8526,17,discrimination,NA,755,Right,male,4.82015
8526,18,discrimination,NA,878,Right,male,4.82015
8526,19,discrimination,NA,730,Right,male,4.82015
8526,20,discrimination,NA,751,Right,male,4.82015
8525,1,reaction,circle,299,right,female,4.90738333333333
8525,2,reaction,square,262,right,female,4.90738333333333
8525,3,reaction,square,269,right,female,4.90738333333333
8525,4,reaction,square,275,right,female,4.90738333333333
8525,5,reaction,square,276,right,female,4.90738333333333
8525,6,reaction,circle,280,right,female,4.90738333333333
8525,7,reaction,square,234,right,female,4.90738333333333
8525,8,reaction,square,265,right,female,4.90738333333333
8525,9,reaction,square,268,right,female,4.90738333333333
8525,10,reaction,circle,260,right,female,4.90738333333333
8525,11,reaction,circle,253,right,female,4.90738333333333
8525,12,reaction,circle,273,right,female,4.90738333333333
8525,13,reaction,square,282,right,female,4.90738333333333
8525,14,reaction,square,318,right,female,4.90738333333333
8525,15,reaction,circle,284,right,female,4.90738333333333
8525,16,reaction,circle,238,right,female,4.90738333333333
8525,17,reaction,circle,256,right,female,4.90738333333333
8525,18,reaction,circle,301,right,female,4.90738333333333
8525,19,reaction,circle,294,right,female,4.90738333333333
8525,20,reaction,square,337,right,female,4.90738333333333
8525,1,goNoGo,circle,383,right,female,4.90738333333333
8525,2,goNoGo,circle,336,right,female,4.90738333333333
8525,3,goNoGo,circle,351,right,female,4.90738333333333
8525,4,goNoGo,circle,396,right,female,4.90738333333333
8525,5,goNoGo,circle,338,right,female,4.90738333333333
8525,6,goNoGo,circle,377,right,female,4.90738333333333
8525,7,goNoGo,square,296,right,female,4.90738333333333
8525,13,goNoGo,circle,379,right,female,4.90738333333333
8525,16,goNoGo,circle,410,right,female,4.90738333333333
8525,19,goNoGo,circle,370,right,female,4.90738333333333
8525,20,goNoGo,circle,331,right,female,4.90738333333333
8525,1,discrimination,NA,419,right,female,4.90738333333333
8525,2,discrimination,NA,437,right,female,4.90738333333333
8525,3,discrimination,NA,375,right,female,4.90738333333333
8525,4,discrimination,NA,477,right,female,4.90738333333333
8525,5,discrimination,NA,466,right,female,4.90738333333333
8525,6,discrimination,NA,424,right,female,4.90738333333333
8525,7,discrimination,NA,362,right,female,4.90738333333333
8525,8,discrimination,NA,489,right,female,4.90738333333333
8525,9,discrimination,NA,448,right,female,4.90738333333333
8525,10,discrimination,NA,380,right,female,4.90738333333333
8525,11,discrimination,NA,515,right,female,4.90738333333333
8525,12,discrimination,NA,465,right,female,4.90738333333333
8525,13,discrimination,NA,362,right,female,4.90738333333333
8525,14,discrimination,NA,367,right,female,4.90738333333333
8525,15,discrimination,NA,400,right,female,4.90738333333333
8525,16,discrimination,NA,422,right,female,4.90738333333333
8525,17,discrimination,NA,367,right,female,4.90738333333333
8525,18,discrimination,NA,422,right,female,4.90738333333333
8525,19,discrimination,NA,436,right,female,4.90738333333333
8525,20,discrimination,NA,458,right,female,4.90738333333333
8524,1,reaction,circle,976,right,female,5.66508333333333
8524,2,reaction,circle,330,right,female,5.66508333333333
8524,3,reaction,circle,302,right,female,5.66508333333333
8524,4,reaction,square,275,right,female,5.66508333333333
8524,5,reaction,square,255,right,female,5.66508333333333
8524,6,reaction,square,263,right,female,5.66508333333333
8524,7,reaction,circle,261,right,female,5.66508333333333
8524,8,reaction,square,295,right,female,5.66508333333333
8524,9,reaction,square,256,right,female,5.66508333333333
8524,10,reaction,square,246,right,female,5.66508333333333
8524,11,reaction,circle,280,right,female,5.66508333333333
8524,12,reaction,circle,260,right,female,5.66508333333333
8524,13,reaction,square,254,right,female,5.66508333333333
8524,14,reaction,circle,267,right,female,5.66508333333333
8524,15,reaction,circle,212,right,female,5.66508333333333
8524,16,reaction,square,264,right,female,5.66508333333333
8524,17,reaction,square,292,right,female,5.66508333333333
8524,18,reaction,circle,245,right,female,5.66508333333333
8524,19,reaction,circle,257,right,female,5.66508333333333
8524,20,reaction,square,241,right,female,5.66508333333333
8524,1,goNoGo,square,392,right,female,5.66508333333333
8524,2,goNoGo,square,300,right,female,5.66508333333333
8524,3,goNoGo,square,413,right,female,5.66508333333333
8524,5,goNoGo,square,278,right,female,5.66508333333333
8524,9,goNoGo,square,335,right,female,5.66508333333333
8524,10,goNoGo,square,291,right,female,5.66508333333333
8524,11,goNoGo,square,374,right,female,5.66508333333333
8524,13,goNoGo,square,378,right,female,5.66508333333333
8524,16,goNoGo,square,299,right,female,5.66508333333333
8524,20,goNoGo,square,430,right,female,5.66508333333333
8524,1,discrimination,NA,575,right,female,5.66508333333333
8524,2,discrimination,NA,466,right,female,5.66508333333333
8524,3,discrimination,NA,400,right,female,5.66508333333333
8524,4,discrimination,NA,495,right,female,5.66508333333333
8524,5,discrimination,NA,396,right,female,5.66508333333333
8524,6,discrimination,NA,452,right,female,5.66508333333333
8524,7,discrimination,NA,323,right,female,5.66508333333333
8524,8,discrimination,NA,380,right,female,5.66508333333333
8524,9,discrimination,NA,388,right,female,5.66508333333333
8524,10,discrimination,NA,395,right,female,5.66508333333333
8524,11,discrimination,NA,365,right,female,5.66508333333333
8524,12,discrimination,NA,379,right,female,5.66508333333333
8524,13,discrimination,NA,411,right,female,5.66508333333333
8524,14,discrimination,NA,414,right,female,5.66508333333333
8524,15,discrimination,NA,436,right,female,5.66508333333333
8524,16,discrimination,NA,412,right,female,5.66508333333333
8524,17,discrimination,NA,486,right,female,5.66508333333333
8524,18,discrimination,NA,462,right,female,5.66508333333333
8524,19,discrimination,NA,489,right,female,5.66508333333333
8524,20,discrimination,NA,390,right,female,5.66508333333333
8523,1,reaction,square,464,Left,male,5.23736666666667
8523,2,reaction,square,301,Left,male,5.23736666666667
8523,3,reaction,circle,291,Left,male,5.23736666666667
8523,4,reaction,circle,445,Left,male,5.23736666666667
8523,5,reaction,circle,325,Left,male,5.23736666666667
8523,6,reaction,square,300,Left,male,5.23736666666667
8523,7,reaction,square,345,Left,male,5.23736666666667
8523,8,reaction,square,284,Left,male,5.23736666666667
8523,9,reaction,circle,296,Left,male,5.23736666666667
8523,10,reaction,square,301,Left,male,5.23736666666667
8523,11,reaction,circle,292,Left,male,5.23736666666667
8523,12,reaction,circle,393,Left,male,5.23736666666667
8523,13,reaction,square,264,Left,male,5.23736666666667
8523,14,reaction,circle,305,Left,male,5.23736666666667
8523,15,reaction,square,283,Left,male,5.23736666666667
8523,16,reaction,circle,279,Left,male,5.23736666666667
8523,17,reaction,circle,260,Left,male,5.23736666666667
8523,18,reaction,square,425,Left,male,5.23736666666667
8523,19,reaction,circle,258,Left,male,5.23736666666667
8523,20,reaction,square,245,Left,male,5.23736666666667
8523,1,goNoGo,circle,404,Left,male,5.23736666666667
8523,3,goNoGo,circle,389,Left,male,5.23736666666667
8523,4,goNoGo,circle,319,Left,male,5.23736666666667
8523,5,goNoGo,circle,370,Left,male,5.23736666666667
8523,7,goNoGo,circle,375,Left,male,5.23736666666667
8523,8,goNoGo,circle,406,Left,male,5.23736666666667
8523,12,goNoGo,circle,380,Left,male,5.23736666666667
8523,13,goNoGo,circle,339,Left,male,5.23736666666667
8523,14,goNoGo,circle,467,Left,male,5.23736666666667
8523,18,goNoGo,circle,417,Left,male,5.23736666666667
8523,1,discrimination,NA,355,Left,male,5.23736666666667
8523,2,discrimination,NA,424,Left,male,5.23736666666667
8523,3,discrimination,NA,377,Left,male,5.23736666666667
8523,4,discrimination,NA,438,Left,male,5.23736666666667
8523,5,discrimination,NA,429,Left,male,5.23736666666667
8523,6,discrimination,NA,469,Left,male,5.23736666666667
8523,7,discrimination,NA,356,Left,male,5.23736666666667
8523,8,discrimination,NA,493,Left,male,5.23736666666667
8523,9,discrimination,NA,506,Left,male,5.23736666666667
8523,10,discrimination,NA,490,Left,male,5.23736666666667
8523,11,discrimination,NA,396,Left,male,5.23736666666667
8523,12,discrimination,NA,464,Left,male,5.23736666666667
8523,13,discrimination,NA,411,Left,male,5.23736666666667
8523,14,discrimination,NA,496,Left,male,5.23736666666667
8523,15,discrimination,NA,388,Left,male,5.23736666666667
8523,16,discrimination,NA,332,Left,male,5.23736666666667
8523,17,discrimination,NA,419,Left,male,5.23736666666667
8523,18,discrimination,NA,398,Left,male,5.23736666666667
8523,19,discrimination,NA,352,Left,male,5.23736666666667
8523,20,discrimination,NA,319,Left,male,5.23736666666667
8522,1,reaction,circle,336,right,female,4.43188333333333
8522,2,reaction,square,345,right,female,4.43188333333333
8522,3,reaction,square,306,right,female,4.43188333333333
8522,4,reaction,square,333,right,female,4.43188333333333
8522,5,reaction,circle,308,right,female,4.43188333333333
8522,6,reaction,circle,309,right,female,4.43188333333333
8522,7,reaction,square,375,right,female,4.43188333333333
8522,8,reaction,circle,402,right,female,4.43188333333333
8522,9,reaction,circle,358,right,female,4.43188333333333
8522,10,reaction,circle,387,right,female,4.43188333333333
8522,11,reaction,square,49,right,female,4.43188333333333
8522,12,reaction,square,325,right,female,4.43188333333333
8522,13,reaction,circle,339,right,female,4.43188333333333
8522,14,reaction,square,385,right,female,4.43188333333333
8522,15,reaction,circle,360,right,female,4.43188333333333
8522,16,reaction,square,350,right,female,4.43188333333333
8522,17,reaction,circle,370,right,female,4.43188333333333
8522,18,reaction,square,317,right,female,4.43188333333333
8522,19,reaction,square,361,right,female,4.43188333333333
8522,20,reaction,circle,388,right,female,4.43188333333333
8522,1,goNoGo,circle,369,right,female,4.43188333333333
8522,3,goNoGo,square,412,right,female,4.43188333333333
8522,4,goNoGo,square,589,right,female,4.43188333333333
8522,8,goNoGo,square,364,right,female,4.43188333333333
8522,9,goNoGo,square,381,right,female,4.43188333333333
8522,10,goNoGo,square,403,right,female,4.43188333333333
8522,11,goNoGo,square,397,right,female,4.43188333333333
8522,12,goNoGo,square,437,right,female,4.43188333333333
8522,13,goNoGo,square,443,right,female,4.43188333333333
8522,17,goNoGo,square,528,right,female,4.43188333333333
8522,20,goNoGo,square,485,right,female,4.43188333333333
8522,1,discrimination,NA,402,right,female,4.43188333333333
8522,2,discrimination,NA,352,right,female,4.43188333333333
8522,3,discrimination,NA,376,right,female,4.43188333333333
8522,4,discrimination,NA,484,right,female,4.43188333333333
8522,5,discrimination,NA,590,right,female,4.43188333333333
8522,6,discrimination,NA,471,right,female,4.43188333333333
8522,7,discrimination,NA,480,right,female,4.43188333333333
8522,8,discrimination,NA,469,right,female,4.43188333333333
8522,9,discrimination,NA,451,right,female,4.43188333333333
8522,10,discrimination,NA,426,right,female,4.43188333333333
8522,11,discrimination,NA,492,right,female,4.43188333333333
8522,12,discrimination,NA,471,right,female,4.43188333333333
8522,13,discrimination,NA,413,right,female,4.43188333333333
8522,14,discrimination,NA,453,right,female,4.43188333333333
8522,15,discrimination,NA,454,right,female,4.43188333333333
8522,16,discrimination,NA,397,right,female,4.43188333333333
8522,17,discrimination,NA,525,right,female,4.43188333333333
8522,18,discrimination,NA,514,right,female,4.43188333333333
8522,19,discrimination,NA,527,right,female,4.43188333333333
8522,20,discrimination,NA,444,right,female,4.43188333333333
8521,1,reaction,square,376,right,male,5.23231666666667
8521,2,reaction,circle,270,right,male,5.23231666666667
8521,3,reaction,circle,259,right,male,5.23231666666667
8521,4,reaction,square,234,right,male,5.23231666666667
8521,5,reaction,square,233,right,male,5.23231666666667
8521,6,reaction,square,269,right,male,5.23231666666667
8521,7,reaction,circle,254,right,male,5.23231666666667
8521,8,reaction,circle,275,right,male,5.23231666666667
8521,9,reaction,square,233,right,male,5.23231666666667
8521,10,reaction,circle,301,right,male,5.23231666666667
8521,11,reaction,circle,228,right,male,5.23231666666667
8521,12,reaction,square,249,right,male,5.23231666666667
8521,13,reaction,circle,241,right,male,5.23231666666667
8521,14,reaction,square,275,right,male,5.23231666666667
8521,15,reaction,square,296,right,male,5.23231666666667
8521,16,reaction,square,293,right,male,5.23231666666667
8521,17,reaction,square,222,right,male,5.23231666666667
8521,18,reaction,circle,256,right,male,5.23231666666667
8521,19,reaction,circle,270,right,male,5.23231666666667
8521,20,reaction,circle,318,right,male,5.23231666666667
8521,1,goNoGo,circle,306,right,male,5.23231666666667
8521,2,goNoGo,square,335,right,male,5.23231666666667
8521,4,goNoGo,circle,424,right,male,5.23231666666667
8521,5,goNoGo,circle,441,right,male,5.23231666666667
8521,7,goNoGo,circle,310,right,male,5.23231666666667
8521,11,goNoGo,circle,429,right,male,5.23231666666667
8521,14,goNoGo,circle,360,right,male,5.23231666666667
8521,15,goNoGo,circle,525,right,male,5.23231666666667
8521,16,goNoGo,circle,293,right,male,5.23231666666667
8521,18,goNoGo,circle,316,right,male,5.23231666666667
8521,20,goNoGo,circle,360,right,male,5.23231666666667
8521,1,discrimination,NA,636,right,male,5.23231666666667
8521,2,discrimination,NA,558,right,male,5.23231666666667
8521,3,discrimination,NA,458,right,male,5.23231666666667
8521,4,discrimination,NA,488,right,male,5.23231666666667
8521,5,discrimination,NA,531,right,male,5.23231666666667
8521,6,discrimination,NA,520,right,male,5.23231666666667
8521,7,discrimination,NA,458,right,male,5.23231666666667
8521,8,discrimination,NA,344,right,male,5.23231666666667
8521,9,discrimination,NA,379,right,male,5.23231666666667
8521,10,discrimination,NA,407,right,male,5.23231666666667
8521,11,discrimination,NA,403,right,male,5.23231666666667
8521,12,discrimination,NA,406,right,male,5.23231666666667
8521,13,discrimination,NA,434,right,male,5.23231666666667
8521,14,discrimination,NA,475,right,male,5.23231666666667
8521,15,discrimination,NA,543,right,male,5.23231666666667
8521,16,discrimination,NA,440,right,male,5.23231666666667
8521,17,discrimination,NA,489,right,male,5.23231666666667
8521,18,discrimination,NA,526,right,male,5.23231666666667
8521,19,discrimination,NA,546,right,male,5.23231666666667
8521,20,discrimination,NA,571,right,male,5.23231666666667
8520,1,reaction,circle,287,right,male,4.42276666666667
8520,2,reaction,square,224,right,male,4.42276666666667
8520,3,reaction,circle,226,right,male,4.42276666666667
8520,4,reaction,circle,281,right,male,4.42276666666667
8520,5,reaction,circle,283,right,male,4.42276666666667
8520,6,reaction,circle,241,right,male,4.42276666666667
8520,7,reaction,circle,286,right,male,4.42276666666667
8520,8,reaction,circle,300,right,male,4.42276666666667
8520,9,reaction,square,254,right,male,4.42276666666667
8520,10,reaction,square,261,right,male,4.42276666666667
8520,11,reaction,square,228,right,male,4.42276666666667
8520,12,reaction,square,252,right,male,4.42276666666667
8520,13,reaction,square,258,right,male,4.42276666666667
8520,14,reaction,circle,274,right,male,4.42276666666667
8520,15,reaction,circle,246,right,male,4.42276666666667
8520,16,reaction,square,270,right,male,4.42276666666667
8520,17,reaction,square,150,right,male,4.42276666666667
8520,18,reaction,circle,248,right,male,4.42276666666667
8520,19,reaction,square,265,right,male,4.42276666666667
8520,20,reaction,square,222,right,male,4.42276666666667
8520,3,goNoGo,circle,256,right,male,4.42276666666667
8520,4,goNoGo,circle,271,right,male,4.42276666666667
8520,5,goNoGo,circle,345,right,male,4.42276666666667
8520,8,goNoGo,circle,227,right,male,4.42276666666667
8520,9,goNoGo,circle,291,right,male,4.42276666666667
8520,14,goNoGo,circle,440,right,male,4.42276666666667
8520,15,goNoGo,circle,411,right,male,4.42276666666667
8520,16,goNoGo,square,293,right,male,4.42276666666667
8520,18,goNoGo,circle,342,right,male,4.42276666666667
8520,19,goNoGo,circle,410,right,male,4.42276666666667
8520,20,goNoGo,circle,292,right,male,4.42276666666667
8520,1,discrimination,NA,705,right,male,4.42276666666667
8520,2,discrimination,NA,489,right,male,4.42276666666667
8520,3,discrimination,NA,396,right,male,4.42276666666667
8520,4,discrimination,NA,462,right,male,4.42276666666667
8520,5,discrimination,NA,279,right,male,4.42276666666667
8520,6,discrimination,NA,330,right,male,4.42276666666667
8520,7,discrimination,NA,450,right,male,4.42276666666667
8520,8,discrimination,NA,379,right,male,4.42276666666667
8520,9,discrimination,NA,448,right,male,4.42276666666667
8520,10,discrimination,NA,395,right,male,4.42276666666667
8520,11,discrimination,NA,548,right,male,4.42276666666667
8520,12,discrimination,NA,467,right,male,4.42276666666667
8520,13,discrimination,NA,432,right,male,4.42276666666667
8520,14,discrimination,NA,389,right,male,4.42276666666667
8520,15,discrimination,NA,356,right,male,4.42276666666667
8520,16,discrimination,NA,413,right,male,4.42276666666667
8520,17,discrimination,NA,417,right,male,4.42276666666667
8520,18,discrimination,NA,438,right,male,4.42276666666667
8520,19,discrimination,NA,414,right,male,4.42276666666667
8520,20,discrimination,NA,421,right,male,4.42276666666667
8519,1,reaction,circle,338,Right handed,female,5.20181666666667
8519,2,reaction,circle,154,Right handed,female,5.20181666666667
8519,3,reaction,circle,254,Right handed,female,5.20181666666667
8519,4,reaction,circle,242,Right handed,female,5.20181666666667
8519,5,reaction,circle,256,Right handed,female,5.20181666666667
8519,6,reaction,circle,247,Right handed,female,5.20181666666667
8519,7,reaction,square,259,Right handed,female,5.20181666666667
8519,8,reaction,square,254,Right handed,female,5.20181666666667
8519,9,reaction,square,241,Right handed,female,5.20181666666667
8519,10,reaction,square,237,Right handed,female,5.20181666666667
8519,11,reaction,square,292,Right handed,female,5.20181666666667
8519,12,reaction,square,254,Right handed,female,5.20181666666667
8519,13,reaction,circle,262,Right handed,female,5.20181666666667
8519,14,reaction,circle,259,Right handed,female,5.20181666666667
8519,15,reaction,square,257,Right handed,female,5.20181666666667
8519,16,reaction,square,304,Right handed,female,5.20181666666667
8519,17,reaction,square,284,Right handed,female,5.20181666666667
8519,18,reaction,circle,222,Right handed,female,5.20181666666667
8519,19,reaction,square,259,Right handed,female,5.20181666666667
8519,20,reaction,circle,262,Right handed,female,5.20181666666667
8519,4,goNoGo,circle,441,Right handed,female,5.20181666666667
8519,5,goNoGo,circle,429,Right handed,female,5.20181666666667
8519,7,goNoGo,circle,392,Right handed,female,5.20181666666667
8519,10,goNoGo,circle,341,Right handed,female,5.20181666666667
8519,11,goNoGo,circle,476,Right handed,female,5.20181666666667
8519,13,goNoGo,circle,490,Right handed,female,5.20181666666667
8519,14,goNoGo,circle,497,Right handed,female,5.20181666666667
8519,17,goNoGo,circle,366,Right handed,female,5.20181666666667
8519,19,goNoGo,circle,324,Right handed,female,5.20181666666667
8519,20,goNoGo,circle,393,Right handed,female,5.20181666666667
8519,1,discrimination,NA,523,Right handed,female,5.20181666666667
8519,2,discrimination,NA,317,Right handed,female,5.20181666666667
8519,3,discrimination,NA,480,Right handed,female,5.20181666666667
8519,4,discrimination,NA,377,Right handed,female,5.20181666666667
8519,5,discrimination,NA,392,Right handed,female,5.20181666666667
8519,6,discrimination,NA,358,Right handed,female,5.20181666666667
8519,7,discrimination,NA,378,Right handed,female,5.20181666666667
8519,8,discrimination,NA,435,Right handed,female,5.20181666666667
8519,9,discrimination,NA,410,Right handed,female,5.20181666666667
8519,10,discrimination,NA,422,Right handed,female,5.20181666666667
8519,11,discrimination,NA,361,Right handed,female,5.20181666666667
8519,12,discrimination,NA,352,Right handed,female,5.20181666666667
8519,13,discrimination,NA,368,Right handed,female,5.20181666666667
8519,14,discrimination,NA,426,Right handed,female,5.20181666666667
8519,15,discrimination,NA,478,Right handed,female,5.20181666666667
8519,16,discrimination,NA,391,Right handed,female,5.20181666666667
8519,17,discrimination,NA,558,Right handed,female,5.20181666666667
8519,18,discrimination,NA,427,Right handed,female,5.20181666666667
8519,19,discrimination,NA,418,Right handed,female,5.20181666666667
8519,20,discrimination,NA,490,Right handed,female,5.20181666666667
8518,1,reaction,circle,489,Right,female,6.88665
8518,2,reaction,circle,347,Right,female,6.88665
8518,3,reaction,square,252,Right,female,6.88665
8518,4,reaction,square,312,Right,female,6.88665
8518,5,reaction,circle,275,Right,female,6.88665
8518,6,reaction,square,348,Right,female,6.88665
8518,7,reaction,circle,250,Right,female,6.88665
8518,8,reaction,circle,302,Right,female,6.88665
8518,9,reaction,circle,264,Right,female,6.88665
8518,10,reaction,square,269,Right,female,6.88665
8518,11,reaction,square,237,Right,female,6.88665
8518,12,reaction,square,270,Right,female,6.88665
8518,13,reaction,square,287,Right,female,6.88665
8518,14,reaction,square,259,Right,female,6.88665
8518,15,reaction,square,254,Right,female,6.88665
8518,16,reaction,circle,302,Right,female,6.88665
8518,17,reaction,circle,346,Right,female,6.88665
8518,18,reaction,circle,245,Right,female,6.88665
8518,19,reaction,circle,266,Right,female,6.88665
8518,20,reaction,square,265,Right,female,6.88665
8518,1,goNoGo,square,451,Right,female,6.88665
8518,4,goNoGo,circle,445,Right,female,6.88665
8518,7,goNoGo,square,524,Right,female,6.88665
8518,8,goNoGo,square,468,Right,female,6.88665
8518,11,goNoGo,square,588,Right,female,6.88665
8518,12,goNoGo,square,731,Right,female,6.88665
8518,14,goNoGo,square,436,Right,female,6.88665
8518,16,goNoGo,square,535,Right,female,6.88665
8518,17,goNoGo,square,624,Right,female,6.88665
8518,19,goNoGo,square,299,Right,female,6.88665
8518,20,goNoGo,square,373,Right,female,6.88665
8518,1,discrimination,NA,719,Right,female,6.88665
8518,2,discrimination,NA,383,Right,female,6.88665
8518,3,discrimination,NA,338,Right,female,6.88665
8518,4,discrimination,NA,473,Right,female,6.88665
8518,5,discrimination,NA,392,Right,female,6.88665
8518,6,discrimination,NA,365,Right,female,6.88665
8518,7,discrimination,NA,346,Right,female,6.88665
8518,8,discrimination,NA,458,Right,female,6.88665
8518,9,discrimination,NA,490,Right,female,6.88665
8518,10,discrimination,NA,537,Right,female,6.88665
8518,11,discrimination,NA,531,Right,female,6.88665
8518,12,discrimination,NA,398,Right,female,6.88665
8518,13,discrimination,NA,433,Right,female,6.88665
8518,14,discrimination,NA,335,Right,female,6.88665
8518,15,discrimination,NA,526,Right,female,6.88665
8518,16,discrimination,NA,535,Right,female,6.88665
8518,17,discrimination,NA,810,Right,female,6.88665
8518,18,discrimination,NA,308,Right,female,6.88665
8518,19,discrimination,NA,342,Right,female,6.88665
8518,20,discrimination,NA,457,Right,female,6.88665
8517,1,reaction,square,354,Right,male,4.74938333333333
8517,2,reaction,square,323,Right,male,4.74938333333333
8517,3,reaction,circle,352,Right,male,4.74938333333333
8517,4,reaction,circle,366,Right,male,4.74938333333333
8517,5,reaction,square,375,Right,male,4.74938333333333
8517,6,reaction,square,380,Right,male,4.74938333333333
8517,7,reaction,square,364,Right,male,4.74938333333333
8517,8,reaction,square,363,Right,male,4.74938333333333
8517,9,reaction,circle,340,Right,male,4.74938333333333
8517,10,reaction,circle,365,Right,male,4.74938333333333
8517,11,reaction,square,379,Right,male,4.74938333333333
8517,12,reaction,circle,390,Right,male,4.74938333333333
8517,13,reaction,circle,376,Right,male,4.74938333333333
8517,14,reaction,circle,352,Right,male,4.74938333333333
8517,15,reaction,square,526,Right,male,4.74938333333333
8517,16,reaction,circle,330,Right,male,4.74938333333333
8517,17,reaction,circle,365,Right,male,4.74938333333333
8517,18,reaction,square,623,Right,male,4.74938333333333
8517,19,reaction,circle,501,Right,male,4.74938333333333
8517,20,reaction,square,398,Right,male,4.74938333333333
8517,3,goNoGo,square,488,Right,male,4.74938333333333
8517,5,goNoGo,square,427,Right,male,4.74938333333333
8517,6,goNoGo,square,327,Right,male,4.74938333333333
8517,7,goNoGo,square,398,Right,male,4.74938333333333
8517,11,goNoGo,square,544,Right,male,4.74938333333333
8517,12,goNoGo,circle,426,Right,male,4.74938333333333
8517,13,goNoGo,square,613,Right,male,4.74938333333333
