submission_id,trial_number,block,stimulus,RT,handedness,gender,total_time_spent,comments,mean_C,sd_C,trial_type,trial
8544,4,reaction,circle,256,right,female,7.72863333333333,non given,311.337,157.1413912622892,acceptable,507
8544,5,reaction,square,292,right,female,7.72863333333333,non given,311.337,157.1413912622892,acceptable,508
8544,6,reaction,circle,270,right,female,7.72863333333333,non given,311.337,157.1413912622892,acceptable,509
8544,7,reaction,square,235,right,female,7.72863333333333,non given,311.337,157.1413912622892,acceptable,510
8544,8,reaction,square,260,right,female,7.72863333333333,non given,311.337,157.1413912622892,acceptable,511
8544,9,reaction,square,234,right,female,7.72863333333333,non given,311.337,157.1413912622892,acceptable,512
8544,10,reaction,circle,241,right,female,7.72863333333333,non given,311.337,157.1413912622892,acceptable,513
8544,11,reaction,square,253,right,female,7.72863333333333,non given,311.337,157.1413912622892,acceptable,514
8544,12,reaction,circle,265,right,female,7.72863333333333,non given,311.337,157.1413912622892,acceptable,515
8544,13,reaction,circle,275,right,female,7.72863333333333,non given,311.337,157.1413912622892,acceptable,516
8544,14,reaction,square,295,right,female,7.72863333333333,non given,311.337,157.1413912622892,acceptable,517
8544,15,reaction,square,294,right,female,7.72863333333333,non given,311.337,157.1413912622892,acceptable,518
8544,16,reaction,square,264,right,female,7.72863333333333,non given,311.337,157.1413912622892,acceptable,519
8544,17,reaction,circle,264,right,female,7.72863333333333,non given,311.337,157.1413912622892,acceptable,520
8544,18,reaction,circle,278,right,female,7.72863333333333,non given,311.337,157.1413912622892,acceptable,521
8544,19,reaction,square,260,right,female,7.72863333333333,non given,311.337,157.1413912622892,acceptable,522
8544,20,reaction,square,360,right,female,7.72863333333333,non given,311.337,157.1413912622892,acceptable,523
8544,2,goNoGo,square,488,right,female,7.72863333333333,non given,442.3680154142582,104.39193955717755,acceptable,524
8544,4,goNoGo,square,462,right,female,7.72863333333333,non given,442.3680154142582,104.39193955717755,acceptable,525
8544,7,goNoGo,square,563,right,female,7.72863333333333,non given,442.3680154142582,104.39193955717755,acceptable,526
8544,8,goNoGo,square,489,right,female,7.72863333333333,non given,442.3680154142582,104.39193955717755,acceptable,527
8544,9,goNoGo,square,434,right,female,7.72863333333333,non given,442.3680154142582,104.39193955717755,acceptable,528
8544,10,goNoGo,square,362,right,female,7.72863333333333,non given,442.3680154142582,104.39193955717755,acceptable,529
8544,11,goNoGo,square,514,right,female,7.72863333333333,non given,442.3680154142582,104.39193955717755,acceptable,530
8544,15,goNoGo,square,303,right,female,7.72863333333333,non given,442.3680154142582,104.39193955717755,acceptable,531
8544,16,goNoGo,square,451,right,female,7.72863333333333,non given,442.3680154142582,104.39193955717755,acceptable,532
8544,17,goNoGo,square,539,right,female,7.72863333333333,non given,442.3680154142582,104.39193955717755,acceptable,533
8544,1,discrimination,NA,799,right,female,7.72863333333333,non given,517.792,185.41160751204384,acceptable,534
8544,3,discrimination,NA,658,right,female,7.72863333333333,non given,517.792,185.41160751204384,acceptable,536
8544,4,discrimination,NA,684,right,female,7.72863333333333,non given,517.792,185.41160751204384,acceptable,537
8544,5,discrimination,NA,546,right,female,7.72863333333333,non given,517.792,185.41160751204384,acceptable,538
8544,6,discrimination,NA,627,right,female,7.72863333333333,non given,517.792,185.41160751204384,acceptable,539
8544,8,discrimination,NA,370,right,female,7.72863333333333,non given,517.792,185.41160751204384,acceptable,541
8544,9,discrimination,NA,444,right,female,7.72863333333333,non given,517.792,185.41160751204384,acceptable,542
8544,10,discrimination,NA,371,right,female,7.72863333333333,non given,517.792,185.41160751204384,acceptable,543
8544,11,discrimination,NA,481,right,female,7.72863333333333,non given,517.792,185.41160751204384,acceptable,544
8544,12,discrimination,NA,462,right,female,7.72863333333333,non given,517.792,185.41160751204384,acceptable,545
8544,13,discrimination,NA,459,right,female,7.72863333333333,non given,517.792,185.41160751204384,acceptable,546
8544,14,discrimination,NA,347,right,female,7.72863333333333,non given,517.792,185.41160751204384,acceptable,547
8544,15,discrimination,NA,347,right,female,7.72863333333333,non given,517.792,185.41160751204384,acceptable,548
8544,16,discrimination,NA,373,right,female,7.72863333333333,non given,517.792,185.41160751204384,acceptable,549
8544,17,discrimination,NA,463,right,female,7.72863333333333,non given,517.792,185.41160751204384,acceptable,550
8544,18,discrimination,NA,291,right,female,7.72863333333333,non given,517.792,185.41160751204384,acceptable,551
8544,19,discrimination,NA,401,right,female,7.72863333333333,non given,517.792,185.41160751204384,acceptable,552
8544,20,discrimination,NA,515,right,female,7.72863333333333,non given,517.792,185.41160751204384,acceptable,553
8543,1,reaction,circle,504,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",311.337,157.1413912622892,acceptable,554
8543,2,reaction,circle,315,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",311.337,157.1413912622892,acceptable,555
8543,3,reaction,circle,408,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",311.337,157.1413912622892,acceptable,556
8543,4,reaction,circle,348,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",311.337,157.1413912622892,acceptable,557
8543,5,reaction,circle,346,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",311.337,157.1413912622892,acceptable,558
8543,6,reaction,circle,330,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",311.337,157.1413912622892,acceptable,559
8543,7,reaction,square,325,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",311.337,157.1413912622892,acceptable,560
8543,8,reaction,circle,364,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",311.337,157.1413912622892,acceptable,561
8543,9,reaction,circle,401,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",311.337,157.1413912622892,acceptable,562
8543,10,reaction,square,331,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",311.337,157.1413912622892,acceptable,563
8543,11,reaction,square,345,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",311.337,157.1413912622892,acceptable,564
8543,12,reaction,square,329,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",311.337,157.1413912622892,acceptable,565
8543,13,reaction,square,306,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",311.337,157.1413912622892,acceptable,566
8543,14,reaction,square,367,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",311.337,157.1413912622892,acceptable,567
8543,15,reaction,square,341,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",311.337,157.1413912622892,acceptable,568
8543,16,reaction,square,349,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",311.337,157.1413912622892,acceptable,569
8543,17,reaction,circle,406,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",311.337,157.1413912622892,acceptable,570
8543,18,reaction,square,333,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",311.337,157.1413912622892,acceptable,571
8543,19,reaction,square,351,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",311.337,157.1413912622892,acceptable,572
8543,20,reaction,circle,346,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",311.337,157.1413912622892,acceptable,573
8543,4,goNoGo,square,454,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",442.3680154142582,104.39193955717755,acceptable,574
8543,5,goNoGo,square,477,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",442.3680154142582,104.39193955717755,acceptable,575
8543,7,goNoGo,square,412,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",442.3680154142582,104.39193955717755,acceptable,576
8543,8,goNoGo,square,485,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",442.3680154142582,104.39193955717755,acceptable,577
8543,13,goNoGo,square,540,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",442.3680154142582,104.39193955717755,acceptable,578
8543,14,goNoGo,square,467,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",442.3680154142582,104.39193955717755,acceptable,579
8543,15,goNoGo,square,496,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",442.3680154142582,104.39193955717755,acceptable,580
8543,16,goNoGo,square,413,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",442.3680154142582,104.39193955717755,acceptable,581
8543,18,goNoGo,square,444,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",442.3680154142582,104.39193955717755,acceptable,582
8543,20,goNoGo,square,432,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",442.3680154142582,104.39193955717755,acceptable,583
8543,1,discrimination,NA,769,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",517.792,185.41160751204384,acceptable,584
8543,2,discrimination,NA,565,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",517.792,185.41160751204384,acceptable,585
8543,3,discrimination,NA,582,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",517.792,185.41160751204384,acceptable,586
8543,4,discrimination,NA,735,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",517.792,185.41160751204384,acceptable,587
8543,5,discrimination,NA,617,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",517.792,185.41160751204384,acceptable,588
8543,6,discrimination,NA,758,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",517.792,185.41160751204384,acceptable,589
8543,7,discrimination,NA,581,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",517.792,185.41160751204384,acceptable,590
8543,8,discrimination,NA,596,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",517.792,185.41160751204384,acceptable,591
8543,9,discrimination,NA,472,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",517.792,185.41160751204384,acceptable,592
8543,10,discrimination,NA,667,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",517.792,185.41160751204384,acceptable,593
8543,11,discrimination,NA,645,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",517.792,185.41160751204384,acceptable,594
8543,12,discrimination,NA,679,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",517.792,185.41160751204384,acceptable,595
8543,13,discrimination,NA,724,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",517.792,185.41160751204384,acceptable,596
8543,14,discrimination,NA,495,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",517.792,185.41160751204384,acceptable,597
8543,15,discrimination,NA,432,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",517.792,185.41160751204384,acceptable,598
8543,16,discrimination,NA,431,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",517.792,185.41160751204384,acceptable,599
8543,17,discrimination,NA,395,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",517.792,185.41160751204384,acceptable,600
8543,18,discrimination,NA,611,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",517.792,185.41160751204384,acceptable,601
8543,19,discrimination,NA,590,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",517.792,185.41160751204384,acceptable,602
8543,20,discrimination,NA,660,right,male,7.09246666666667,"I play videogames since I was 5, I have a pretty neat eye-hand coordination.",517.792,185.41160751204384,acceptable,603
8542,1,reaction,circle,265,right,female,6.6079,A very funny studio,311.337,157.1413912622892,acceptable,604
8542,2,reaction,square,290,right,female,6.6079,A very funny studio,311.337,157.1413912622892,acceptable,605
8542,3,reaction,circle,306,right,female,6.6079,A very funny studio,311.337,157.1413912622892,acceptable,606
8542,4,reaction,circle,350,right,female,6.6079,A very funny studio,311.337,157.1413912622892,acceptable,607
8542,5,reaction,square,286,right,female,6.6079,A very funny studio,311.337,157.1413912622892,acceptable,608
8542,6,reaction,square,338,right,female,6.6079,A very funny studio,311.337,157.1413912622892,acceptable,609
8542,7,reaction,circle,308,right,female,6.6079,A very funny studio,311.337,157.1413912622892,acceptable,610
8542,8,reaction,circle,330,right,female,6.6079,A very funny studio,311.337,157.1413912622892,acceptable,611
8542,9,reaction,circle,338,right,female,6.6079,A very funny studio,311.337,157.1413912622892,acceptable,612
8542,10,reaction,circle,334,right,female,6.6079,A very funny studio,311.337,157.1413912622892,acceptable,613
8542,11,reaction,square,325,right,female,6.6079,A very funny studio,311.337,157.1413912622892,acceptable,614
8542,12,reaction,circle,341,right,female,6.6079,A very funny studio,311.337,157.1413912622892,acceptable,615
8542,13,reaction,square,298,right,female,6.6079,A very funny studio,311.337,157.1413912622892,acceptable,616
8542,14,reaction,circle,321,right,female,6.6079,A very funny studio,311.337,157.1413912622892,acceptable,617
8542,15,reaction,circle,301,right,female,6.6079,A very funny studio,311.337,157.1413912622892,acceptable,618
8542,16,reaction,square,293,right,female,6.6079,A very funny studio,311.337,157.1413912622892,acceptable,619
8542,17,reaction,square,260,right,female,6.6079,A very funny studio,311.337,157.1413912622892,acceptable,620
8542,18,reaction,square,345,right,female,6.6079,A very funny studio,311.337,157.1413912622892,acceptable,621
8542,19,reaction,square,259,right,female,6.6079,A very funny studio,311.337,157.1413912622892,acceptable,622
8542,20,reaction,square,245,right,female,6.6079,A very funny studio,311.337,157.1413912622892,acceptable,623
8542,1,goNoGo,square,315,right,female,6.6079,A very funny studio,442.3680154142582,104.39193955717755,acceptable,624
8542,3,goNoGo,square,405,right,female,6.6079,A very funny studio,442.3680154142582,104.39193955717755,acceptable,625
8542,4,goNoGo,square,444,right,female,6.6079,A very funny studio,442.3680154142582,104.39193955717755,acceptable,626
8542,6,goNoGo,square,573,right,female,6.6079,A very funny studio,442.3680154142582,104.39193955717755,acceptable,627
8542,7,goNoGo,square,353,right,female,6.6079,A very funny studio,442.3680154142582,104.39193955717755,acceptable,628
8542,8,goNoGo,square,391,right,female,6.6079,A very funny studio,442.3680154142582,104.39193955717755,acceptable,629
8542,13,goNoGo,square,385,right,female,6.6079,A very funny studio,442.3680154142582,104.39193955717755,acceptable,631
8542,15,goNoGo,square,322,right,female,6.6079,A very funny studio,442.3680154142582,104.39193955717755,acceptable,632
8542,16,goNoGo,square,423,right,female,6.6079,A very funny studio,442.3680154142582,104.39193955717755,acceptable,633
8542,1,discrimination,NA,512,right,female,6.6079,A very funny studio,517.792,185.41160751204384,acceptable,634
8542,2,discrimination,NA,384,right,female,6.6079,A very funny studio,517.792,185.41160751204384,acceptable,635
8542,3,discrimination,NA,345,right,female,6.6079,A very funny studio,517.792,185.41160751204384,acceptable,636
8542,4,discrimination,NA,368,right,female,6.6079,A very funny studio,517.792,185.41160751204384,acceptable,637
8542,5,discrimination,NA,363,right,female,6.6079,A very funny studio,517.792,185.41160751204384,acceptable,638
8542,6,discrimination,NA,379,right,female,6.6079,A very funny studio,517.792,185.41160751204384,acceptable,639
8542,7,discrimination,NA,346,right,female,6.6079,A very funny studio,517.792,185.41160751204384,acceptable,640
8542,8,discrimination,NA,363,right,female,6.6079,A very funny studio,517.792,185.41160751204384,acceptable,641
8542,9,discrimination,NA,361,right,female,6.6079,A very funny studio,517.792,185.41160751204384,acceptable,642
8542,10,discrimination,NA,412,right,female,6.6079,A very funny studio,517.792,185.41160751204384,acceptable,643
8542,11,discrimination,NA,439,right,female,6.6079,A very funny studio,517.792,185.41160751204384,acceptable,644
8542,12,discrimination,NA,430,right,female,6.6079,A very funny studio,517.792,185.41160751204384,acceptable,645
8542,13,discrimination,NA,496,right,female,6.6079,A very funny studio,517.792,185.41160751204384,acceptable,646
8542,14,discrimination,NA,560,right,female,6.6079,A very funny studio,517.792,185.41160751204384,acceptable,647
8542,15,discrimination,NA,487,right,female,6.6079,A very funny studio,517.792,185.41160751204384,acceptable,648
8542,16,discrimination,NA,354,right,female,6.6079,A very funny studio,517.792,185.41160751204384,acceptable,649
8542,17,discrimination,NA,362,right,female,6.6079,A very funny studio,517.792,185.41160751204384,acceptable,650
8542,18,discrimination,NA,382,right,female,6.6079,A very funny studio,517.792,185.41160751204384,acceptable,651
8542,19,discrimination,NA,403,right,female,6.6079,A very funny studio,517.792,185.41160751204384,acceptable,652
8542,20,discrimination,NA,410,right,female,6.6079,A very funny studio,517.792,185.41160751204384,acceptable,653
8541,1,reaction,circle,332,Right,male,5.3802,non given,311.337,157.1413912622892,acceptable,654
8541,2,reaction,circle,270,Right,male,5.3802,non given,311.337,157.1413912622892,acceptable,655
8541,3,reaction,square,255,Right,male,5.3802,non given,311.337,157.1413912622892,acceptable,656
8541,4,reaction,square,245,Right,male,5.3802,non given,311.337,157.1413912622892,acceptable,657
8541,5,reaction,square,268,Right,male,5.3802,non given,311.337,157.1413912622892,acceptable,658
8541,6,reaction,circle,279,Right,male,5.3802,non given,311.337,157.1413912622892,acceptable,659
8541,7,reaction,circle,295,Right,male,5.3802,non given,311.337,157.1413912622892,acceptable,660
8541,8,reaction,square,281,Right,male,5.3802,non given,311.337,157.1413912622892,acceptable,661
8541,9,reaction,circle,264,Right,male,5.3802,non given,311.337,157.1413912622892,acceptable,662
8541,10,reaction,circle,311,Right,male,5.3802,non given,311.337,157.1413912622892,acceptable,663
8541,11,reaction,square,263,Right,male,5.3802,non given,311.337,157.1413912622892,acceptable,664
8541,12,reaction,circle,298,Right,male,5.3802,non given,311.337,157.1413912622892,acceptable,665
8541,13,reaction,square,323,Right,male,5.3802,non given,311.337,157.1413912622892,acceptable,666
8541,14,reaction,circle,277,Right,male,5.3802,non given,311.337,157.1413912622892,acceptable,667
8541,15,reaction,circle,304,Right,male,5.3802,non given,311.337,157.1413912622892,acceptable,668
8541,16,reaction,square,272,Right,male,5.3802,non given,311.337,157.1413912622892,acceptable,669
8541,17,reaction,square,299,Right,male,5.3802,non given,311.337,157.1413912622892,acceptable,670
8541,18,reaction,square,279,Right,male,5.3802,non given,311.337,157.1413912622892,acceptable,671
8541,19,reaction,circle,267,Right,male,5.3802,non given,311.337,157.1413912622892,acceptable,672
8541,20,reaction,square,297,Right,male,5.3802,non given,311.337,157.1413912622892,acceptable,673
8541,1,goNoGo,circle,366,Right,male,5.3802,non given,442.3680154142582,104.39193955717755,acceptable,674
8541,2,goNoGo,circle,572,Right,male,5.3802,non given,442.3680154142582,104.39193955717755,acceptable,675
8541,3,goNoGo,circle,420,Right,male,5.3802,non given,442.3680154142582,104.39193955717755,acceptable,676
8541,4,goNoGo,circle,488,Right,male,5.3802,non given,442.3680154142582,104.39193955717755,acceptable,677
8541,8,goNoGo,circle,383,Right,male,5.3802,non given,442.3680154142582,104.39193955717755,acceptable,678
8541,11,goNoGo,circle,499,Right,male,5.3802,non given,442.3680154142582,104.39193955717755,acceptable,679
8541,12,goNoGo,circle,466,Right,male,5.3802,non given,442.3680154142582,104.39193955717755,acceptable,680
8541,16,goNoGo,circle,472,Right,male,5.3802,non given,442.3680154142582,104.39193955717755,acceptable,681
8541,19,goNoGo,circle,561,Right,male,5.3802,non given,442.3680154142582,104.39193955717755,acceptable,682
8541,20,goNoGo,circle,528,Right,male,5.3802,non given,442.3680154142582,104.39193955717755,acceptable,683
8541,1,discrimination,NA,708,Right,male,5.3802,non given,517.792,185.41160751204384,acceptable,684
8541,2,discrimination,NA,556,Right,male,5.3802,non given,517.792,185.41160751204384,acceptable,685
8541,3,discrimination,NA,551,Right,male,5.3802,non given,517.792,185.41160751204384,acceptable,686
8541,4,discrimination,NA,490,Right,male,5.3802,non given,517.792,185.41160751204384,acceptable,687
8541,5,discrimination,NA,673,Right,male,5.3802,non given,517.792,185.41160751204384,acceptable,688
8541,6,discrimination,NA,608,Right,male,5.3802,non given,517.792,185.41160751204384,acceptable,689
8541,7,discrimination,NA,555,Right,male,5.3802,non given,517.792,185.41160751204384,acceptable,690
8541,8,discrimination,NA,528,Right,male,5.3802,non given,517.792,185.41160751204384,acceptable,691
8541,9,discrimination,NA,524,Right,male,5.3802,non given,517.792,185.41160751204384,acceptable,692
8541,10,discrimination,NA,556,Right,male,5.3802,non given,517.792,185.41160751204384,acceptable,693
8541,11,discrimination,NA,527,Right,male,5.3802,non given,517.792,185.41160751204384,acceptable,694
8541,12,discrimination,NA,559,Right,male,5.3802,non given,517.792,185.41160751204384,acceptable,695
8541,13,discrimination,NA,479,Right,male,5.3802,non given,517.792,185.41160751204384,acceptable,696
8541,14,discrimination,NA,459,Right,male,5.3802,non given,517.792,185.41160751204384,acceptable,697
8541,15,discrimination,NA,451,Right,male,5.3802,non given,517.792,185.41160751204384,acceptable,698
8541,16,discrimination,NA,501,Right,male,5.3802,non given,517.792,185.41160751204384,acceptable,699
8541,17,discrimination,NA,409,Right,male,5.3802,non given,517.792,185.41160751204384,acceptable,700
8541,18,discrimination,NA,659,Right,male,5.3802,non given,517.792,185.41160751204384,acceptable,701
8541,19,discrimination,NA,439,Right,male,5.3802,non given,517.792,185.41160751204384,acceptable,702
8541,20,discrimination,NA,528,Right,male,5.3802,non given,517.792,185.41160751204384,acceptable,703
8540,1,reaction,circle,277,Right-handed,female,5.53325,non given,311.337,157.1413912622892,acceptable,704
8540,2,reaction,circle,276,Right-handed,female,5.53325,non given,311.337,157.1413912622892,acceptable,705
8540,3,reaction,square,258,Right-handed,female,5.53325,non given,311.337,157.1413912622892,acceptable,706
8540,4,reaction,square,274,Right-handed,female,5.53325,non given,311.337,157.1413912622892,acceptable,707
8540,5,reaction,square,265,Right-handed,female,5.53325,non given,311.337,157.1413912622892,acceptable,708
8540,6,reaction,square,310,Right-handed,female,5.53325,non given,311.337,157.1413912622892,acceptable,709
8540,7,reaction,circle,297,Right-handed,female,5.53325,non given,311.337,157.1413912622892,acceptable,710
8540,8,reaction,square,254,Right-handed,female,5.53325,non given,311.337,157.1413912622892,acceptable,711
8540,9,reaction,square,318,Right-handed,female,5.53325,non given,311.337,157.1413912622892,acceptable,712
8540,10,reaction,square,277,Right-handed,female,5.53325,non given,311.337,157.1413912622892,acceptable,713
8540,11,reaction,circle,293,Right-handed,female,5.53325,non given,311.337,157.1413912622892,acceptable,714
8540,12,reaction,square,351,Right-handed,female,5.53325,non given,311.337,157.1413912622892,acceptable,715
8540,13,reaction,circle,310,Right-handed,female,5.53325,non given,311.337,157.1413912622892,acceptable,716
8540,14,reaction,circle,283,Right-handed,female,5.53325,non given,311.337,157.1413912622892,acceptable,717
8540,15,reaction,circle,359,Right-handed,female,5.53325,non given,311.337,157.1413912622892,acceptable,718
8540,16,reaction,square,389,Right-handed,female,5.53325,non given,311.337,157.1413912622892,acceptable,719
8540,17,reaction,circle,407,Right-handed,female,5.53325,non given,311.337,157.1413912622892,acceptable,720
8540,18,reaction,circle,311,Right-handed,female,5.53325,non given,311.337,157.1413912622892,acceptable,721
8540,19,reaction,circle,283,Right-handed,female,5.53325,non given,311.337,157.1413912622892,acceptable,722
8540,20,reaction,square,301,Right-handed,female,5.53325,non given,311.337,157.1413912622892,acceptable,723
8540,1,goNoGo,circle,481,Right-handed,female,5.53325,non given,442.3680154142582,104.39193955717755,acceptable,724
8540,5,goNoGo,circle,541,Right-handed,female,5.53325,non given,442.3680154142582,104.39193955717755,acceptable,725
8540,6,goNoGo,circle,459,Right-handed,female,5.53325,non given,442.3680154142582,104.39193955717755,acceptable,726
8540,8,goNoGo,circle,377,Right-handed,female,5.53325,non given,442.3680154142582,104.39193955717755,acceptable,727
8540,9,goNoGo,circle,565,Right-handed,female,5.53325,non given,442.3680154142582,104.39193955717755,acceptable,728
8540,12,goNoGo,circle,378,Right-handed,female,5.53325,non given,442.3680154142582,104.39193955717755,acceptable,729
8540,14,goNoGo,circle,439,Right-handed,female,5.53325,non given,442.3680154142582,104.39193955717755,acceptable,730
8540,16,goNoGo,circle,419,Right-handed,female,5.53325,non given,442.3680154142582,104.39193955717755,acceptable,731
8540,17,goNoGo,circle,469,Right-handed,female,5.53325,non given,442.3680154142582,104.39193955717755,acceptable,732
8540,19,goNoGo,circle,402,Right-handed,female,5.53325,non given,442.3680154142582,104.39193955717755,acceptable,733
8540,1,discrimination,NA,662,Right-handed,female,5.53325,non given,517.792,185.41160751204384,acceptable,734
8540,2,discrimination,NA,408,Right-handed,female,5.53325,non given,517.792,185.41160751204384,acceptable,735
8540,3,discrimination,NA,462,Right-handed,female,5.53325,non given,517.792,185.41160751204384,acceptable,736
8540,4,discrimination,NA,462,Right-handed,female,5.53325,non given,517.792,185.41160751204384,acceptable,737
8540,5,discrimination,NA,516,Right-handed,female,5.53325,non given,517.792,185.41160751204384,acceptable,738
8540,6,discrimination,NA,528,Right-handed,female,5.53325,non given,517.792,185.41160751204384,acceptable,739
8540,7,discrimination,NA,469,Right-handed,female,5.53325,non given,517.792,185.41160751204384,acceptable,740
8540,8,discrimination,NA,423,Right-handed,female,5.53325,non given,517.792,185.41160751204384,acceptable,741
8540,9,discrimination,NA,449,Right-handed,female,5.53325,non given,517.792,185.41160751204384,acceptable,742
8540,10,discrimination,NA,521,Right-handed,female,5.53325,non given,517.792,185.41160751204384,acceptable,743
8540,11,discrimination,NA,497,Right-handed,female,5.53325,non given,517.792,185.41160751204384,acceptable,744
8540,12,discrimination,NA,410,Right-handed,female,5.53325,non given,517.792,185.41160751204384,acceptable,745
8540,13,discrimination,NA,635,Right-handed,female,5.53325,non given,517.792,185.41160751204384,acceptable,746
8540,14,discrimination,NA,538,Right-handed,female,5.53325,non given,517.792,185.41160751204384,acceptable,747
8540,15,discrimination,NA,540,Right-handed,female,5.53325,non given,517.792,185.41160751204384,acceptable,748
8540,16,discrimination,NA,449,Right-handed,female,5.53325,non given,517.792,185.41160751204384,acceptable,749
8540,17,discrimination,NA,484,Right-handed,female,5.53325,non given,517.792,185.41160751204384,acceptable,750
8540,18,discrimination,NA,450,Right-handed,female,5.53325,non given,517.792,185.41160751204384,acceptable,751
8540,19,discrimination,NA,429,Right-handed,female,5.53325,non given,517.792,185.41160751204384,acceptable,752
8540,20,discrimination,NA,529,Right-handed,female,5.53325,non given,517.792,185.41160751204384,acceptable,753
8539,1,reaction,square,539,left,female,5.93948333333333,non given,311.337,157.1413912622892,acceptable,754
8539,2,reaction,square,284,left,female,5.93948333333333,non given,311.337,157.1413912622892,acceptable,755
8539,3,reaction,circle,261,left,female,5.93948333333333,non given,311.337,157.1413912622892,acceptable,756
8539,4,reaction,square,252,left,female,5.93948333333333,non given,311.337,157.1413912622892,acceptable,757
8539,5,reaction,circle,301,left,female,5.93948333333333,non given,311.337,157.1413912622892,acceptable,758
8539,6,reaction,square,292,left,female,5.93948333333333,non given,311.337,157.1413912622892,acceptable,759
8539,7,reaction,square,293,left,female,5.93948333333333,non given,311.337,157.1413912622892,acceptable,760
8539,8,reaction,circle,286,left,female,5.93948333333333,non given,311.337,157.1413912622892,acceptable,761
8539,9,reaction,circle,370,left,female,5.93948333333333,non given,311.337,157.1413912622892,acceptable,762
8539,10,reaction,square,346,left,female,5.93948333333333,non given,311.337,157.1413912622892,acceptable,763
8539,11,reaction,circle,295,left,female,5.93948333333333,non given,311.337,157.1413912622892,acceptable,764
8539,12,reaction,circle,295,left,female,5.93948333333333,non given,311.337,157.1413912622892,acceptable,765
